Month,Day,Hour,Beam,Diffuse,Plane of Array Irradiance (W/m^2),DC Array Output (W),AC System Output (W),,
11,18,17,0,33,31.673,23.453,17.919,,
11,18,18,0,0,0,0,0,,
11,18,19,0,0,0,0,0,,
11,18,20,0,0,0,0,0,,
11,18,21,0,0,0,0,0,,
11,18,22,0,0,0,0,0,,
11,18,23,0,0,0,0,0,,
11,19,0,0,0,0,0,0,,
11,19,1,0,0,0,0,0,,
11,19,2,0,0,0,0,0,,
11,19,3,0,0,0,0,0,,
11,19,4,0,0,0,0,0,,
11,19,5,0,0,0,0,0,,
11,19,6,0,0,0,0,0,,
11,19,7,104,64,90.412,63.459,57.141,,
11,19,8,435,130,326.536,227.409,217.256,,
11,19,9,583,170,526.668,363.411,349.318,,
11,19,10,665,193,673.633,450.955,433.963,,
11,19,11,621,257,739.597,477.923,459.979,,
11,19,12,717,208,760.94,486.812,468.549,,
11,19,13,603,258,683.318,427.545,411.355,,
11,19,14,652,189,569.825,360.368,346.371,,
11,19,15,560,163,395.828,256.985,246.034,,
11,19,16,393,119,202.384,126.815,119.134,,
11,19,17,0,29,28.094,20.836,15.351,,
11,19,18,0,0,0,0,0,,
11,19,19,0,0,0,0,0,,
11,19,20,0,0,0,0,0,,
11,19,21,0,0,0,0,0,,
11,19,22,0,0,0,0,0,,
11,19,23,0,0,0,0,0,,
11,20,0,0,0,0,0,0,,
11,20,1,0,0,0,0,0,,
11,20,2,0,0,0,0,0,,
11,20,3,0,0,0,0,0,,
11,20,4,0,0,0,0,0,,
11,20,5,0,0,0,0,0,,
11,20,6,0,0,0,0,0,,
11,20,7,99,62,86.889,61.042,54.773,,
11,20,8,428,129,321.207,224.054,213.989,,
11,20,9,576,168,518.786,356.763,342.878,,
11,20,10,656,191,663.343,446.678,429.834,,
11,20,11,697,203,742.875,491.172,472.751,,
11,20,12,707,206,749.599,482.326,464.225,,
11,20,13,690,201,686.321,430.335,414.051,,
11,20,14,642,187,560.964,355.622,341.773,,
11,20,15,549,162,389.608,247.744,237.046,,
11,20,16,82,138,155.336,107.877,100.619,,
11,20,17,0,25,24.451,18.151,12.717,,
11,20,18,0,0,0,0,0,,
11,20,19,0,0,0,0,0,,
11,20,20,0,0,0,0,0,,
11,20,21,0,0,0,0,0,,
11,20,22,0,0,0,0,0,,
11,20,23,0,0,0,0,0,,
11,21,0,0,0,0,0,0,,
11,21,1,0,0,0,0,0,,
11,21,2,0,0,0,0,0,,
11,21,3,0,0,0,0,0,,
11,21,4,0,0,0,0,0,,
11,21,5,0,0,0,0,0,,
11,21,6,0,0,0,0,0,,
11,21,7,101,60,85.132,59.455,53.218,,
11,21,8,302,148,282.802,198.241,188.843,,
11,21,9,325,240,437.03,303.813,291.531,,
11,21,10,499,267,624.957,415.222,399.447,,
11,21,11,132,375,476.912,322.037,309.215,,
11,21,12,542,294,709.518,450.221,433.253,,
11,21,13,514,288,648.552,412.646,396.957,,
11,21,14,252,321,467.409,307.295,294.911,,
11,21,15,55,229,251.742,176.771,167.909,,
11,21,16,9,120,121.897,88.428,81.591,,
11,21,17,0,13,13,9.713,4.435,,
11,21,18,0,0,0,0,0,,
11,21,19,0,0,0,0,0,,
11,21,20,0,0,0,0,0,,
11,21,21,0,0,0,0,0,,
11,21,22,0,0,0,0,0,,
11,21,23,0,0,0,0,0,,
11,22,0,0,0,0,0,0,,
11,22,1,0,0,0,0,0,,
11,22,2,0,0,0,0,0,,
11,22,3,0,0,0,0,0,,
11,22,4,0,0,0,0,0,,
11,22,5,0,0,0,0,0,,
11,22,6,0,0,0,0,0,,
11,22,7,66,59,75.254,53.591,47.472,,
11,22,8,55,150,174.401,127.494,119.797,,
11,22,9,364,252,471.678,328.462,315.447,,
11,22,10,148,327,432.775,302.153,289.92,,
11,22,11,677,200,721.017,472.804,455.043,,
11,22,12,272,371,578.932,384.746,369.972,,
11,22,13,260,374,555.905,371.539,357.188,,
11,22,14,76,300,344.047,238.274,227.831,,
11,22,15,272,247,359.197,244.031,233.433,,
11,22,16,91,138,157.123,109.563,102.267,,
11,22,17,0,18,17.907,13.343,7.998,,
11,22,18,0,0,0,0,0,,
11,22,19,0,0,0,0,0,,
11,22,20,0,0,0,0,0,,
11,22,21,0,0,0,0,0,,
11,22,22,0,0,0,0,0,,
11,22,23,0,0,0,0,0,,
11,23,0,0,0,0,0,0,,
11,23,1,0,0,0,0,0,,
11,23,2,0,0,0,0,0,,
11,23,3,0,0,0,0,0,,
11,23,4,0,0,0,0,0,,
11,23,5,0,0,0,0,0,,
11,23,6,0,0,0,0,0,,
11,23,7,45,56,66.966,48.384,42.368,,
11,23,8,404,124,302.147,207.935,198.289,,
11,23,9,260,256,412.208,285.569,273.815,,
11,23,10,636,188,640.887,415.022,399.253,,
11,23,11,678,200,720.153,455.627,438.472,,
11,23,12,690,204,730.014,458.47,441.215,,
11,23,13,675,199,670.068,423.254,407.21,,
11,23,14,627,185,547.541,359.598,345.625,,
11,23,15,536,159,379.601,248.753,238.027,,
11,23,16,371,115,192.775,122.658,115.071,,
11,23,17,1,33,31.644,23.541,18.006,,
11,23,18,0,0,0,0,0,,
11,23,19,0,0,0,0,0,,
11,23,20,0,0,0,0,0,,
11,23,21,0,0,0,0,0,,
11,23,22,0,0,0,0,0,,
11,23,23,0,0,0,0,0,,
11,24,0,0,0,0,0,0,,
11,24,1,0,0,0,0,0,,
11,24,2,0,0,0,0,0,,
11,24,3,0,0,0,0,0,,
11,24,4,0,0,0,0,0,,
11,24,5,0,0,0,0,0,,
11,24,6,0,0,0,0,0,,
11,24,7,16,50,53.858,39.916,34.066,,
11,24,8,410,125,304.692,210.938,201.216,,
11,24,9,562,166,502.14,340.3,326.925,,
11,24,10,646,189,647.346,429.086,412.844,,
11,24,11,621,246,720.96,471.116,453.415,,
11,24,12,594,267,718.611,477.129,459.213,,
11,24,13,686,200,677.594,450.491,433.514,,
11,24,14,638,187,555.096,371.269,356.927,,
11,24,15,546,161,385.262,255.765,244.847,,
11,24,16,0,0,0,0,0,,
11,24,17,0,30,28.937,21.651,16.151,,
11,24,18,0,0,0,0,0,,
11,24,19,0,0,0,0,0,,
11,24,20,0,0,0,0,0,,
11,24,21,0,0,0,0,0,,
11,24,22,0,0,0,0,0,,
11,24,23,0,0,0,0,0,,
11,25,0,0,0,0,0,0,,
11,25,1,0,0,0,0,0,,
11,25,2,0,0,0,0,0,,
11,25,3,0,0,0,0,0,,
11,25,4,0,0,0,0,0,,
11,25,5,0,0,0,0,0,,
11,25,6,0,0,0,0,0,,
11,25,7,13,49,52.101,38.81,32.982,,
11,25,8,410,125,303.598,208.752,199.086,,
11,25,9,522,185,495.829,328.537,315.52,,
11,25,10,647,189,646.418,414.494,398.744,,
11,25,11,691,202,728.908,457.845,440.612,,
11,25,12,620,257,727.148,469.38,451.74,,
11,25,13,688,201,678.884,448.238,431.339,,
11,25,14,641,187,556.071,369.962,355.662,,
11,25,15,549,161,386.085,255.262,244.358,,
11,25,16,278,147,205.07,135.831,127.944,,
11,25,17,0,30,28.934,21.542,16.044,,
11,25,18,0,0,0,0,0,,
11,25,19,0,0,0,0,0,,
11,25,20,0,0,0,0,0,,
11,25,21,0,0,0,0,0,,
11,25,22,0,0,0,0,0,,
11,25,23,0,0,0,0,0,,
11,26,0,0,0,0,0,0,,
11,26,1,0,0,0,0,0,,
11,26,2,0,0,0,0,0,,
11,26,3,0,0,0,0,0,,
11,26,4,0,0,0,0,0,,
11,26,5,0,0,0,0,0,,
11,26,6,0,0,0,0,0,,
11,26,7,85,57,77.061,54.43,48.294,,
11,26,8,413,125,303.809,211.837,202.091,,
11,26,9,567,166,502.136,348.203,334.585,,
11,26,10,653,190,650.036,443.326,426.597,,
11,26,11,697,202,731.919,492.573,474.102,,
11,26,12,710,206,743.036,497.448,478.799,,
11,26,13,694,201,681.994,457.881,440.646,,
11,26,14,647,188,559.817,377.442,362.904,,
11,26,15,555,162,389.179,261.016,249.953,,
11,26,16,387,117,197.744,126.485,118.811,,
11,26,17,0,34,32.449,24.245,18.696,,
11,26,18,0,0,0,0,0,,
11,26,19,0,0,0,0,0,,
11,26,20,0,0,0,0,0,,
11,26,21,0,0,0,0,0,,
11,26,22,0,0,0,0,0,,
11,26,23,0,0,0,0,0,,
11,27,0,0,0,0,0,0,,
11,27,1,0,0,0,0,0,,
11,27,2,0,0,0,0,0,,
11,27,3,0,0,0,0,0,,
11,27,4,0,0,0,0,0,,
11,27,5,0,0,0,0,0,,
11,27,6,0,0,0,0,0,,
11,27,7,80,54,72.677,51.337,45.263,,
11,27,8,417,125,304.443,211.687,201.945,,
11,27,9,573,167,505.207,348.891,335.251,,
11,27,10,659,190,652.655,435.061,418.616,,
11,27,11,702,203,735.186,481.601,463.526,,
11,27,12,715,207,746.498,495.601,477.019,,
11,27,13,699,202,685.45,456.995,439.792,,
11,27,14,652,188,562.032,377.184,362.654,,
11,27,15,559,162,390.497,261.87,250.784,,
11,27,16,391,118,199.517,127.838,120.133,,
11,27,17,0,33,31.579,23.674,18.136,,
11,27,18,0,0,0,0,0,,
11,27,19,0,0,0,0,0,,
11,27,20,0,0,0,0,0,,
11,27,21,0,0,0,0,0,,
11,27,22,0,0,0,0,0,,
11,27,23,0,0,0,0,0,,
11,28,0,0,0,0,0,0,,
11,28,1,0,0,0,0,0,,
11,28,2,0,0,0,0,0,,
11,28,3,0,0,0,0,0,,
11,28,4,0,0,0,0,0,,
11,28,5,0,0,0,0,0,,
11,28,6,0,0,0,0,0,,
11,28,7,53,53,65.239,46.988,41,,
11,28,8,409,124,298.932,208.822,199.154,,
11,28,9,565,165,497.04,346.286,332.727,,
11,28,10,650,189,643.782,436.756,420.253,,
11,28,11,693,202,725.892,484.618,466.434,,
11,28,12,662,237,735.333,488.039,469.732,,
11,28,13,688,200,674.904,449.306,432.371,,
11,28,14,639,186,551.984,369.846,355.549,,
11,28,15,546,161,383.92,257.039,246.086,,
11,28,16,378,116,194.78,124.765,117.13,,
11,28,17,0,30,28.938,21.669,16.168,,
11,28,18,0,0,0,0,0,,
11,28,19,0,0,0,0,0,,
11,28,20,0,0,0,0,0,,
11,28,21,0,0,0,0,0,,
11,28,22,0,0,0,0,0,,
11,28,23,0,0,0,0,0,,
11,29,0,0,0,0,0,0,,
11,29,1,0,0,0,0,0,,
11,29,2,0,0,0,0,0,,
11,29,3,0,0,0,0,0,,
11,29,4,0,0,0,0,0,,
11,29,5,0,0,0,0,0,,
11,29,6,0,0,0,0,0,,
11,29,7,64,53,67.617,48.251,42.238,,
11,29,8,6,120,122.551,91.823,84.913,,
11,29,9,223,258,388.491,277.766,266.234,,
11,29,10,640,188,634.287,436.376,419.886,,
11,29,11,264,371,570.034,394.118,379.04,,
11,29,12,577,295,728.367,492.076,473.622,,
11,29,13,682,199,668.888,451.425,434.416,,
11,29,14,634,186,548.59,373.604,359.188,,
11,29,15,542,160,381.073,256.138,245.21,,
11,29,16,376,116,194.368,124.59,116.959,,
11,29,17,11,35,33.391,24.615,19.059,,
11,29,18,0,0,0,0,0,,
11,29,19,0,0,0,0,0,,
11,29,20,0,0,0,0,0,,
11,29,21,0,0,0,0,0,,
11,29,22,0,0,0,0,0,,
11,29,23,0,0,0,0,0,,
11,30,0,0,0,0,0,0,,
11,30,1,0,0,0,0,0,,
11,30,2,0,0,0,0,0,,
11,30,3,0,0,0,0,0,,
11,30,4,0,0,0,0,0,,
11,30,5,0,0,0,0,0,,
11,30,6,0,0,0,0,0,,
11,30,7,61,51,64.778,46.323,40.349,,
11,30,8,392,121,286.642,200.665,191.205,,
11,30,9,548,163,482.307,335.834,322.595,,
11,30,10,634,187,627.651,430.055,413.78,,
11,30,11,678,199,708.8,473.718,455.925,,
11,30,12,691,203,720.866,478.257,460.302,,
11,30,13,675,199,663.255,440.781,424.14,,
11,30,14,628,185,543.688,362.805,348.732,,
11,30,15,537,159,377.869,251.694,240.888,,
11,30,16,372,115,192.571,122.738,115.149,,
11,30,17,0,34,32.477,24.197,18.649,,
11,30,18,0,0,0,0,0,,
11,30,19,0,0,0,0,0,,
11,30,20,0,0,0,0,0,,
11,30,21,0,0,0,0,0,,
11,30,22,0,0,0,0,0,,
11,30,23,0,0,0,0,0,,
12,1,0,0,0,0,0,0,,
12,1,1,0,0,0,0,0,,
12,1,2,0,0,0,0,0,,
12,1,3,0,0,0,0,0,,
12,1,4,0,0,0,0,0,,
12,1,5,0,0,0,0,0,,
12,1,6,0,0,0,0,0,,
12,1,7,107,44,67.9,46.073,40.103,,
12,1,8,375,124,281.508,194.244,184.947,,
12,1,9,533,168,477.265,323.429,310.565,,
12,1,10,621,193,623.227,412.836,397.141,,
12,1,11,666,206,705.491,458.546,441.288,,
12,1,12,678,210,717.073,462.431,445.037,,
12,1,13,663,206,661.261,435.767,419.298,,
12,1,14,614,191,541.284,359.136,345.177,,
12,1,15,522,165,377.641,250.79,240.009,,
12,1,16,356,118,192.3,123.16,115.561,,
12,1,17,4,34,32.707,24.188,18.64,,
12,1,18,0,0,0,0,0,,
12,1,19,0,0,0,0,0,,
12,1,20,0,0,0,0,0,,
12,1,21,0,0,0,0,0,,
12,1,22,0,0,0,0,0,,
12,1,23,0,0,0,0,0,,
12,2,0,0,0,0,0,0,,
12,2,1,0,0,0,0,0,,
12,2,2,0,0,0,0,0,,
12,2,3,0,0,0,0,0,,
12,2,4,0,0,0,0,0,,
12,2,5,0,0,0,0,0,,
12,2,6,0,0,0,0,0,,
12,2,7,105,44,67.192,45.682,39.719,,
12,2,8,378,124,281.821,195.086,185.768,,
12,2,9,538,168,478.876,329.655,316.604,,
12,2,10,627,194,627.017,424.526,408.439,,
12,2,11,672,207,709.739,477.828,459.888,,
12,2,12,685,211,722.3,484.167,465.999,,
12,2,13,670,207,666.376,447.784,430.901,,
12,2,14,622,192,546.491,370.784,356.458,,
12,2,15,530,166,381.831,255.982,245.058,,
12,2,16,365,120,196.277,125.989,118.326,,
12,2,17,4,35,33.597,24.863,19.303,,
12,2,18,0,0,0,0,0,,
12,2,19,0,0,0,0,0,,
12,2,20,0,0,0,0,0,,
12,2,21,0,0,0,0,0,,
12,2,22,0,0,0,0,0,,
12,2,23,0,0,0,0,0,,
12,3,0,0,0,0,0,0,,
12,3,1,0,0,0,0,0,,
12,3,2,0,0,0,0,0,,
12,3,3,0,0,0,0,0,,
12,3,4,0,0,0,0,0,,
12,3,5,0,0,0,0,0,,
12,3,6,0,0,0,0,0,,
12,3,7,43,49,58.392,42.338,36.442,,
12,3,8,390,125,286.866,199.661,190.227,,
12,3,9,553,170,488.241,336.5,323.242,,
12,3,10,643,196,638.703,430.118,413.841,,
12,3,11,688,210,723.474,476.723,458.823,,
12,3,12,702,214,737.01,479.964,461.947,,
12,3,13,686,209,678.696,434.282,417.864,,
12,3,14,637,194,556.73,358.704,344.759,,
12,3,15,543,168,389.102,252.658,241.826,,
12,3,16,374,121,199.289,124.699,117.066,,
12,3,17,0,32,30.771,22.588,17.071,,
12,3,18,0,0,0,0,0,,
12,3,19,0,0,0,0,0,,
12,3,20,0,0,0,0,0,,
12,3,21,0,0,0,0,0,,
12,3,22,0,0,0,0,0,,
12,3,23,0,0,0,0,0,,
12,4,0,0,0,0,0,0,,
12,4,1,0,0,0,0,0,,
12,4,2,0,0,0,0,0,,
12,4,3,0,0,0,0,0,,
12,4,4,0,0,0,0,0,,
12,4,5,0,0,0,0,0,,
12,4,6,0,0,0,0,0,,
12,4,7,39,46,54.423,39.541,33.699,,
12,4,8,384,124,282.439,196.767,187.407,,
12,4,9,547,169,482.526,328.985,315.954,,
12,4,10,638,195,632.944,418.035,402.166,,
12,4,11,684,209,718.31,449.579,432.634,,
12,4,12,699,213,732.857,453.752,436.662,,
12,4,13,684,208,675.737,433.149,416.769,,
12,4,14,635,194,555.338,359.604,345.63,,
12,4,15,542,168,388.719,254.505,243.622,,
12,4,16,374,121,199.452,126.161,118.495,,
12,4,17,0,32,30.792,22.836,17.314,,
12,4,18,0,0,0,0,0,,
12,4,19,0,0,0,0,0,,
12,4,20,0,0,0,0,0,,
12,4,21,0,0,0,0,0,,
12,4,22,0,0,0,0,0,,
12,4,23,0,0,0,0,0,,
12,5,0,0,0,0,0,0,,
12,5,1,0,0,0,0,0,,
12,5,2,0,0,0,0,0,,
12,5,3,0,0,0,0,0,,
12,5,4,0,0,0,0,0,,
12,5,5,0,0,0,0,0,,
12,5,6,0,0,0,0,0,,
12,5,7,101,41,62.568,42.483,36.584,,
12,5,8,381,123,279.285,191.994,182.754,,
12,5,9,545,169,480.149,325.752,312.819,,
12,5,10,637,195,630.983,406.148,390.675,,
12,5,11,683,209,716.437,450.084,433.122,,
12,5,12,698,213,731.252,454.816,437.689,,
12,5,13,683,208,674.523,434.565,418.137,,
12,5,14,635,194,555.141,361.387,347.357,,
12,5,15,542,168,388.791,255.867,244.947,,
12,5,16,374,121,199.646,126.911,119.228,,
12,5,17,0,33,31.7,23.579,18.043,,
12,5,18,0,0,0,0,0,,
12,5,19,0,0,0,0,0,,
12,5,20,0,0,0,0,0,,
12,5,21,0,0,0,0,0,,
12,5,22,0,0,0,0,0,,
12,5,23,0,0,0,0,0,,
12,6,0,0,0,0,0,0,,
12,6,1,0,0,0,0,0,,
12,6,2,0,0,0,0,0,,
12,6,3,0,0,0,0,0,,
12,6,4,0,0,0,0,0,,
12,6,5,0,0,0,0,0,,
12,6,6,0,0,0,0,0,,
12,6,7,30,43,49.334,35.868,30.097,,
12,6,8,380,123,277.976,190.843,181.631,,
12,6,9,545,168,477.946,323.957,311.078,,
12,6,10,636,195,629.066,416.29,400.48,,
12,6,11,683,209,715.359,464.748,447.272,,
12,6,12,697,213,729.707,470.346,452.672,,
12,6,13,682,208,673.37,435.569,419.107,,
12,6,14,635,194,555.001,367.771,353.541,,
12,6,15,542,168,388.91,256.279,245.347,,
12,6,16,374,121,199.871,127.528,119.83,,
12,6,17,0,33,31.727,23.594,18.057,,
12,6,18,0,0,0,0,0,,
12,6,19,0,0,0,0,0,,
12,6,20,0,0,0,0,0,,
12,6,21,0,0,0,0,0,,
12,6,22,0,0,0,0,0,,
12,6,23,0,0,0,0,0,,
12,7,0,0,0,0,0,0,,
12,7,1,0,0,0,0,0,,
12,7,2,0,0,0,0,0,,
12,7,3,0,0,0,0,0,,
12,7,4,0,0,0,0,0,,
12,7,5,0,0,0,0,0,,
12,7,6,0,0,0,0,0,,
12,7,7,26,42,47.428,34.635,28.888,,
12,7,8,378,122,275.28,188.79,179.63,,
12,7,9,544,168,476.205,322.208,309.381,,
12,7,10,637,195,628.555,415.373,399.594,,
12,7,11,685,209,715.812,472.696,454.939,,
12,7,12,699,213,730.442,478.421,460.46,,
12,7,13,685,209,676.005,443.564,426.827,,
12,7,14,637,195,557.054,367.706,353.477,,
12,7,15,544,168,389.892,257.699,246.728,,
12,7,16,376,122,201.549,128.243,120.529,,
12,7,17,0,34,32.642,24.223,18.674,,
12,7,18,0,0,0,0,0,,
12,7,19,0,0,0,0,0,,
12,7,20,0,0,0,0,0,,
12,7,21,0,0,0,0,0,,
12,7,22,0,0,0,0,0,,
12,7,23,0,0,0,0,0,,
12,8,0,0,0,0,0,0,,
12,8,1,0,0,0,0,0,,
12,8,2,0,0,0,0,0,,
12,8,3,0,0,0,0,0,,
12,8,4,0,0,0,0,0,,
12,8,5,0,0,0,0,0,,
12,8,6,0,0,0,0,0,,
12,8,7,23,40,44.748,32.757,27.046,,
12,8,8,375,121,272.207,186.809,177.698,,
12,8,9,542,168,473.933,314.199,301.611,,
12,8,10,635,194,625.046,401.513,386.193,,
12,8,11,683,208,712.358,446.927,430.074,,
12,8,12,699,213,729.753,453.314,436.239,,
12,8,13,685,209,675.653,434.083,417.671,,
12,8,14,638,195,557.594,361.389,347.36,,
12,8,15,546,168,390.921,253.118,242.273,,
12,8,16,379,122,202.472,127.288,119.595,,
12,8,17,0,35,33.56,24.861,19.301,,
12,8,18,0,0,0,0,0,,
12,8,19,0,0,0,0,0,,
12,8,20,0,0,0,0,0,,
12,8,21,0,0,0,0,0,,
12,8,22,0,0,0,0,0,,
12,8,23,0,0,0,0,0,,
12,9,0,0,0,0,0,0,,
12,9,1,0,0,0,0,0,,
12,9,2,0,0,0,0,0,,
12,9,3,0,0,0,0,0,,
12,9,4,0,0,0,0,0,,
12,9,5,0,0,0,0,0,,
12,9,6,0,0,0,0,0,,
12,9,7,34,41,47.94,34.623,28.876,,
12,9,8,370,120,268.361,185.28,176.207,,
12,9,9,538,167,469.576,322.082,309.259,,
12,9,10,633,194,622.587,411.705,396.048,,
12,9,11,682,208,710.699,459.838,442.535,,
12,9,12,699,213,729.122,452.734,435.679,,
12,9,13,686,209,676.042,420.922,404.956,,
12,9,14,641,195,559.328,351.858,338.127,,
12,9,15,551,169,394.226,248.729,238.003,,
12,9,16,385,123,205.069,128.672,120.948,,
12,9,17,0,35,33.598,24.811,19.251,,
12,9,18,0,0,0,0,0,,
12,9,19,0,0,0,0,0,,
12,9,20,0,0,0,0,0,,
12,9,21,0,0,0,0,0,,
12,9,22,0,0,0,0,0,,
12,9,23,0,0,0,0,0,,
12,10,0,0,0,0,0,0,,
12,10,1,0,0,0,0,0,,
12,10,2,0,0,0,0,0,,
12,10,3,0,0,0,0,0,,
12,10,4,0,0,0,0,0,,
12,10,5,0,0,0,0,0,,
12,10,6,0,0,0,0,0,,
12,10,7,30,40,46.055,33.459,27.734,,
12,10,8,373,121,269.745,187.167,178.048,,
12,10,9,543,167,471.309,326.599,313.641,,
12,10,10,638,194,624.907,425.875,409.742,,
12,10,11,686,209,713.775,473.767,455.971,,
12,10,12,702,213,730.764,486.267,468.024,,
12,10,13,689,209,677.852,450.809,433.821,,
12,10,14,643,195,560.55,374.063,359.632,,
12,10,15,551,169,394.536,262.419,251.317,,
12,10,16,386,123,205.637,131.262,123.479,,
12,10,17,3,35,33.811,25.053,19.489,,
12,10,18,0,0,0,0,0,,
12,10,19,0,0,0,0,0,,
12,10,20,0,0,0,0,0,,
12,10,21,0,0,0,0,0,,
12,10,22,0,0,0,0,0,,
12,10,23,0,0,0,0,0,,
12,11,0,0,0,0,0,0,,
12,11,1,0,0,0,0,0,,
12,11,2,0,0,0,0,0,,
12,11,3,0,0,0,0,0,,
12,11,4,0,0,0,0,0,,
12,11,5,0,0,0,0,0,,
12,11,6,0,0,0,0,0,,
12,11,7,26,38,43.19,31.652,25.963,,
12,11,8,384,122,274.307,190.566,181.362,,
12,11,9,557,169,480.082,332.008,318.886,,
12,11,10,652,196,635.319,431.13,414.818,,
12,11,11,701,211,725.977,484.839,466.647,,
12,11,12,718,216,745.04,494.058,475.533,,
12,11,13,705,212,691.564,459.427,442.138,,
12,11,14,658,198,572.223,382.185,367.494,,
12,11,15,567,171,403.452,267.708,256.459,,
12,11,16,400,126,212.032,136.041,128.149,,
12,11,17,2,36,34.685,25.864,20.285,,
12,11,18,0,0,0,0,0,,
12,11,19,0,0,0,0,0,,
12,11,20,0,0,0,0,0,,
12,11,21,0,0,0,0,0,,
12,11,22,0,0,0,0,0,,
12,11,23,0,0,0,0,0,,
12,12,0,0,0,0,0,0,,
12,12,1,0,0,0,0,0,,
12,12,2,0,0,0,0,0,,
12,12,3,0,0,0,0,0,,
12,12,4,0,0,0,0,0,,
12,12,5,0,0,0,0,0,,
12,12,6,0,0,0,0,0,,
12,12,7,22,36,40.343,29.755,24.101,,
12,12,8,370,120,265.977,185.255,176.183,,
12,12,9,542,167,468.694,320.734,307.951,,
12,12,10,637,194,622.24,414.816,399.054,,
12,12,11,686,209,712.195,451.633,434.617,,
12,12,12,703,213,730.534,459.172,441.893,,
12,12,13,690,209,678.25,441.484,424.818,,
12,12,14,645,196,563.029,369.838,355.542,,
12,12,15,554,170,397.527,260.804,249.747,,
12,12,16,389,124,208.083,133.239,125.41,,
12,12,17,4,37,35.738,26.599,21.006,,
12,12,18,0,0,0,0,0,,
12,12,19,0,0,0,0,0,,
12,12,20,0,0,0,0,0,,
12,12,21,0,0,0,0,0,,
12,12,22,0,0,0,0,0,,
12,12,23,0,0,0,0,0,,
12,13,0,0,0,0,0,0,,
12,13,1,0,0,0,0,0,,
12,13,2,0,0,0,0,0,,
12,13,3,0,0,0,0,0,,
12,13,4,0,0,0,0,0,,
12,13,5,0,0,0,0,0,,
12,13,6,0,0,0,0,0,,
12,13,7,0,26,26,19.752,14.288,,
12,13,8,101,140,179.641,130.065,122.31,,
12,13,9,148,260,342.115,242.938,232.37,,
12,13,10,329,302,522.7,358.449,344.512,,
12,13,11,545,276,675.208,440.489,423.858,,
12,13,12,692,212,721.05,461.904,444.528,,
12,13,13,679,208,669.72,416.663,400.84,,
12,13,14,633,194,554.451,348.339,334.716,,
12,13,15,543,168,391.45,246.67,236,,
12,13,16,379,123,205.356,126.563,118.888,,
12,13,17,5,38,36.74,26.897,21.298,,
12,13,18,0,0,0,0,0,,
12,13,19,0,0,0,0,0,,
12,13,20,0,0,0,0,0,,
12,13,21,0,0,0,0,0,,
12,13,22,0,0,0,0,0,,
12,13,23,0,0,0,0,0,,
12,14,0,0,0,0,0,0,,
12,14,1,0,0,0,0,0,,
12,14,2,0,0,0,0,0,,
12,14,3,0,0,0,0,0,,
12,14,4,0,0,0,0,0,,
12,14,5,0,0,0,0,0,,
12,14,6,0,0,0,0,0,,
12,14,7,15,34,36.896,27.475,21.865,,
12,14,8,322,133,258.738,182.234,173.238,,
12,14,9,545,167,468.436,325.916,312.978,,
12,14,10,643,195,625.452,425.226,409.115,,
12,14,11,693,209,715.96,476,458.125,,
12,14,12,552,299,704.803,461.482,444.121,,
12,14,13,697,210,683.972,445.958,429.138,,
12,14,14,651,197,568.015,366.188,352.007,,
12,14,15,561,171,402.359,259.135,248.124,,
12,14,16,278,154,214.748,137.495,129.568,,
12,14,17,0,36,34.718,25.464,19.892,,
12,14,18,0,0,0,0,0,,
12,14,19,0,0,0,0,0,,
12,14,20,0,0,0,0,0,,
12,14,21,0,0,0,0,0,,
12,14,22,0,0,0,0,0,,
12,14,23,0,0,0,0,0,,
12,15,0,0,0,0,0,0,,
12,15,1,0,0,0,0,0,,
12,15,2,0,0,0,0,0,,
12,15,3,0,0,0,0,0,,
12,15,4,0,0,0,0,0,,
12,15,5,0,0,0,0,0,,
12,15,6,0,0,0,0,0,,
12,15,7,8,33,34.528,26.055,20.472,,
12,15,8,143,141,196.563,142.471,134.43,,
12,15,9,538,166,462.666,320.328,307.557,,
12,15,10,533,236,592.119,400.993,385.69,,
12,15,11,684,208,707.786,458.877,441.607,,
12,15,12,701,213,728.072,453.209,436.138,,
12,15,13,688,209,676.924,422.808,406.778,,
12,15,14,643,196,562.821,355.457,341.613,,
12,15,15,554,170,399.012,252.987,242.145,,
12,15,16,280,155,216.546,141.759,133.734,,
12,15,17,0,37,35.668,26.489,20.898,,
12,15,18,0,0,0,0,0,,
12,15,19,0,0,0,0,0,,
12,15,20,0,0,0,0,0,,
12,15,21,0,0,0,0,0,,
12,15,22,0,0,0,0,0,,
12,15,23,0,0,0,0,0,,
12,16,0,0,0,0,0,0,,
12,16,1,0,0,0,0,0,,
12,16,2,0,0,0,0,0,,
12,16,3,0,0,0,0,0,,
12,16,4,0,0,0,0,0,,
12,16,5,0,0,0,0,0,,
12,16,6,0,0,0,0,0,,
12,16,7,9,31,32.701,24.706,19.149,,
12,16,8,369,118,260.681,182.811,173.8,,
12,16,9,547,167,467.753,326.762,313.798,,
12,16,10,646,195,625.828,427.296,411.115,,
12,16,11,697,210,718.741,476.352,458.465,,
12,16,12,715,215,740.147,485.147,466.944,,
12,16,13,703,211,689.262,443.458,426.725,,
12,16,14,655,200,574.095,371.982,357.618,,
12,16,15,569,172,407.812,257.992,247.013,,
12,16,16,405,127,216.574,133.929,126.085,,
